timestamp,heartrate,rmssd,sdnn,alpha1,filtered,samples,droppedPercent
1622962926657,,4,,0.98,6,267,2
1622962927225,,4,,0.98,6,266,2
1622962928198,,4,,0.89,6,266,2
1622962929636,,4,,0.89,6,267,2
1622962930181,,4,,0.89,6,267,2
1622962931184,,4,,0.89,6,267,2
1622962932180,,4,,0.89,6,266,2
1622962933594,,4,,0.89,6,269,2
1622962934171,,4,,0.89,6,267,2
1622962935136,,4,,0.89,6,267,2
1622962936551,,4,,0.89,6,267,2
1622962937613,,4,,0.89,6,267,2
1622962938101,,4,,0.89,6,269,2
1622962939098,,4,,0.89,6,269,2
1622962940521,,4,,0.89,6,270,2
1622962941086,,4,,0.89,6,272,2
1622962942062,,4,,0.89,6,269,2
1622962943511,,4,,0.89,6,270,2
1622962944052,,4,,0.89,6,270,2
1622962945073,,4,,0.89,6,269,2
1622962946050,,4,,0.89,6,269,2
1622962947463,,4,,0.89,6,270,2
1622962948515,,4,,0.86,6,267,2
1622962949523,,4,,0.86,6,267,2
1622962949991,,4,,0.86,6,269,2
1622962951426,,4,,0.86,6,269,2
1622962951979,,4,,0.86,6,269,2
1622962952960,,4,,0.86,6,269,2
1622962953956,,4,,0.86,6,268,2
1622962955893,,4,,0.86,6,267,2
1622962955941,,4,,0.86,6,269,2
1622962956946,,4,,0.86,6,268,2
1622962957919,,4,,0.86,6,268,2
1622962959345,,4,,0.86,6,269,2
1622962959899,,4,,0.86,6,268,2
1622962960884,,4,,0.86,6,268,2
1622962962909,,4,,0.86,6,265,2
1622962963462,,4,,0.86,6,268,2
1622962964846,,4,,0.86,6,266,2
1622962964916,,4,,0.86,6,268,2
1622962966329,,4,,0.86,6,265,2
1622962967782,,4,,0.86,6,265,2
1622962968313,,4,,0.87,6,265,2
1622962969354,,4,,0.87,6,265,2
1622962970729,,4,,0.87,6,265,2
1622962971260,,4,,0.87,8,263,2
1622962972271,,4,,0.87,9,262,3
1622962973266,,4,,0.87,9,262,3
1622962974682,,4,,0.87,9,262,3
1622962975246,,4,,0.87,8,263,3
1622962976236,,4,,0.87,6,265,3
1622962977214,,4,,0.87,6,265,2
1622962978664,,4,,0.87,6,265,2
1622962979228,,4,,0.87,6,265,2
1622962980208,,4,,0.87,6,265,2
1622962981214,,4,,0.87,6,265,2
1622962982198,,4,,0.87,6,267,2
1622962983663,,4,,0.87,6,265,2
1622962984188,,4,,0.87,6,267,2
1622962985190,,4,,0.87,6,265,2
1622962986162,,4,,0.87,6,265,2
1622962987169,,4,,0.87,6,267,2
1622962988145,,4,,0.82,6,266,2
1622962989582,,4,,0.82,6,267,2
1622962990111,,4,,0.82,6,267,2
1622962991085,,4,,0.82,6,267,2
1622962992078,,4,,0.82,6,269,2
1622962993087,,4,,0.82,4,268,2
1622962994527,,4,,0.82,3,270,1
1622962995063,,4,,0.82,3,270,1
1622962996066,,4,,0.82,3,270,1
1622962997066,,4,,0.82,3,270,1
1622962999033,,4,,0.82,3,267,1
1622962999527,,4,,0.82,3,270,1
1622963000027,,4,,0.82,3,270,1
1622963001031,,4,,0.82,3,270,1
1622963002016,,4,,0.82,3,269,1
1622963003024,,3,,0.82,3,269,1
1622963004018,,3,,0.82,3,269,1
1622963005019,,3,,0.82,3,269,1
1622963006014,,3,,0.82,3,268,1
1622963006991,,3,,0.82,3,268,1
1622963008463,,3,,1.03,3,269,1
1622963008982,,3,,1.03,3,269,1
1622963009955,,3,,1.03,3,268,1
1622963010962,,3,,1.03,3,268,1
1622963012940,,3,,1.03,3,266,1
1622963012965,,3,,1.03,3,268,1
1622963014897,,3,,1.03,3,265,1
1622963014924,,3,,1.03,3,267,1
1622963016392,,3,,1.03,3,265,1
1622963017831,,3,,1.03,3,265,1
1622963018340,,3,,1.03,3,265,1
1622963019345,,3,,1.03,3,265,1
1622963020336,,4,,1.03,3,265,1
1622963021312,,4,,1.03,3,264,1
1622963022308,,4,,1.03,3,264,1
1622963023293,,4,,1.03,3,264,1
1622963024754,,4,,1.03,3,265,1
1622963025269,,4,,1.03,3,264,1
1622963026263,,4,,1.03,3,264,1
1622963027244,,4,,1.03,3,264,1
1622963028249,,4,,1.05,3,264,1
1622963029673,,4,,1.05,3,264,1
1622963030215,,4,,1.05,3,264,1
1622963031195,,4,,1.05,3,264,1
1622963032184,,4,,1.05,3,266,1
1622963033168,,4,,1.05,3,263,1
1622963034615,,4,,1.05,3,266,1
1622963035150,,4,,1.05,3,264,1
1622963036138,,4,,1.05,3,263,1
1622963037129,,4,,1.05,3,265,1
1622963038121,,4,,1.05,3,265,1
1622963039549,,4,,1.05,3,266,1
1622963040104,,4,,1.05,3,265,1
1622963041068,,4,,1.05,3,265,1
1622963042075,,4,,1.05,3,265,1
1622963043493,,4,,1.05,3,268,1
1622963044052,,4,,1.05,3,265,1
1622963045034,,4,,1.05,3,265,1
1622963046018,,4,,1.05,3,265,1
1622963047454,,4,,1.05,3,265,1
1622963048007,,4,,1.05,3,265,1
1622963048987,,4,,1.05,3,265,1
1622963050415,,4,,1.05,3,265,1
1622963050970,,4,,1.05,3,265,1
1622963051949,,4,,1.05,3,265,1
1622963052944,,4,,1.05,3,265,1
1622963054389,,4,,1.05,3,265,1
1622963054923,,4,,1.05,3,265,1
1622963055927,,4,,1.05,3,265,1
1622963057332,,4,,1.05,3,265,1
1622963057885,,4,,1.05,3,265,1
1622963058870,,4,,1.05,3,265,1
1622963059881,,4,,1.05,3,265,1
1622963061282,,4,,1.05,3,265,1
1622963062829,,4,,1.05,3,263,1
1622963062840,,4,,1.05,3,265,1
1622963064270,,4,,1.05,3,265,1
1622963065326,,4,,1.05,3,263,1
1622963066299,,4,,1.05,3,263,1
1622963067733,,4,,1.05,3,263,1
1622963068278,,4,,1.01,3,265,1
1622963069284,,4,,1.01,3,265,1
1622963070277,,4,,1.01,3,263,1
1622963071689,,4,,1.01,3,263,1
1622963072254,,4,,1.01,3,263,1
1622963073222,,4,,1.01,3,263,1
1622963074641,,4,,1.01,3,264,1
1622963075206,,4,,1.01,3,266,1
1622963076691,,4,,1.01,3,263,1
1622963077618,,4,,1.01,3,264,1
1622963078195,,4,,1.01,3,264,1
1622963079166,,4,,1.01,3,263,1
1622963080585,,4,,1.01,3,264,1
1622963081147,,4,,1.01,3,264,1
1622963082134,,4,,1.01,3,266,1
1622963083544,,4,,1.01,3,264,1
1622963084131,,4,,1.01,3,266,1
1622963085109,,4,,1.01,3,264,1
1622963086524,,4,,1.01,3,267,1
1622963087086,,4,,1.01,3,267,1
1622963088075,,4,,0.99,3,266,1
1622963089486,,4,,0.99,3,267,1
1622963090073,,4,,0.99,3,267,1
1622963091044,,4,,0.99,3,266,1
1622963092478,,4,,0.99,1,269,1
1622963093031,,4,,0.99,0,270,0
1622963094033,,4,,0.99,0,270,0
1622963095020,,4,,0.99,0,269,0
1622963096445,,4,,0.99,0,270,0
1622963096999,,4,,0.99,0,270,0
1622963097965,,4,,0.99,0,270,0
1622963099394,,4,,0.99,0,270,0
1622963100933,,4,,0.99,0,268,0
1622963100960,,4,,0.99,0,270,0
1622963102361,,4,,0.99,0,271,0
1622963102926,,4,,0.99,0,271,0
1622963103922,,4,,0.99,0,270,0
1622963105323,,4,,0.99,0,271,0
1622963105881,,4,,0.99,0,271,0
1622963106877,,4,,0.99,0,271,0
1622963108293,,4,,0.99,0,272,0
1622963108870,,4,,0.88,0,272,0
1622963109875,,4,,0.88,0,271,0
1622963111288,,4,,0.88,0,272,0
1622963112838,,4,,0.88,0,270,0
1622963112871,,4,,0.88,0,272,0
1622963114258,,4,,0.88,0,273,0
1622963115311,,4,,0.88,0,270,0
1622963116316,,4,,0.88,0,270,0
1622963117298,,4,,0.88,0,270,0
1622963118745,,4,,0.88,0,273,0
1622963119308,,4,,0.88,0,270,0
1622963120286,,4,,0.88,0,270,0
1622963121277,,4,,0.88,0,270,0
1622963122741,,4,,0.88,0,271,0
1622963123276,,4,,0.88,0,271,0
1622963124270,,4,,0.88,0,271,0
1622963125267,,4,,0.88,0,271,0
1622963126262,,4,,0.88,0,271,0
1622963127269,,4,,0.88,0,271,0
1622963128247,,4,,0.91,0,270,0
1622963129254,,4,,0.91,0,270,0
1622963130702,,4,,0.91,0,271,0
1622963131221,,4,,0.91,0,271,0
1622963132201,,4,,0.91,0,273,0
1622963133207,,4,,0.91,0,271,0
1622963134202,,4,,0.91,0,273,0
1622963135208,,4,,0.91,0,271,0
1622963136181,,4,,0.91,0,273,0
1622963137176,,4,,0.91,0,273,0
1622963138154,,4,,0.91,0,272,0
1622963139153,,4,,0.91,0,272,0
1622963140623,,4,,0.91,0,273,0
1622963141131,,4,,0.91,0,273,0
1622963142127,,4,,0.91,0,273,0
1622963143101,,4,,0.91,0,273,0
1622963144094,,4,,0.91,0,273,0
1622963145082,,4,,0.91,0,272,0
1622963146084,,4,,0.91,0,272,0
1622963147081,,4,,0.91,0,272,0
1622963148073,,4,,1.04,0,272,0
1622963149069,,4,,1.04,0,272,0
1622963150523,,4,,1.04,0,272,0
1622963151043,,4,,1.04,0,272,0
1622963152023,,4,,1.04,0,272,0
1622963153034,,4,,1.04,0,272,0
1622963154026,,4,,1.04,0,272,0
1622963155025,,4,,1.04,0,271,0
1622963156011,,4,,1.04,0,271,0
1622963157005,,4,,1.04,0,271,0
1622963157985,,4,,1.04,0,271,0
1622963158983,,4,,1.04,0,271,0
1622963159968,,4,,1.04,0,270,0
1622963161962,,4,,1.04,0,268,0
1622963161998,,4,,1.04,0,270,0
1622963163951,,3,,1.04,0,267,0
1622963164443,,4,,1.04,0,267,0
1622963165419,,4,,1.04,0,267,0
1622963166409,,4,,1.04,0,267,0
1622963167392,,3,,1.04,0,266,0
1622963168389,,3,,1.13,0,266,0
1622963169397,,3,,1.13,0,266,0
1622963170377,,3,,1.13,0,265,0
1622963171373,,3,,1.13,0,265,0
1622963172378,,3,,1.13,0,265,0
1622963173388,,3,,1.13,0,265,0
1622963175343,,3,,1.13,0,262,0
1622963175368,,3,,1.13,0,264,0
1622963176348,,3,,1.13,0,264,0
1622963177336,,3,,1.13,0,263,0
1622963178313,,3,,1.13,0,263,0
1622963179315,,3,,1.13,0,263,0
1622963180281,,3,,1.13,0,263,0
1622963181297,,3,,1.13,0,262,0
1622963182268,,3,,1.13,0,264,0
1622963183294,,3,,1.13,0,262,0
1622963184260,,3,,1.13,0,261,0
1622963185261,,3,,1.13,0,263,0
1622963186250,,3,,1.13,0,263,0
1622963186728,,3,,1.13,0,262,0
1622963188250,,3,,1.35,0,261,0
1622963189209,,3,,1.35,0,261,0
1622963190212,,3,,1.35,0,261,0
1622963191183,,3,,1.35,0,261,0
1622963192180,,3,,1.35,0,260,0
1622963193155,,3,,1.35,0,260,0
1622963194160,,3,,1.35,0,260,0
1622963195120,,3,,1.35,0,259,0
1622963196127,,3,,1.35,0,259,0
1622963197124,,3,,1.35,0,259,0
1622963198120,,3,,1.35,0,258,0
1622963199098,,3,,1.35,0,258,0
1622963201084,,3,,1.35,0,255,0
1622963201121,,3,,1.35,0,257,0
1622963202077,,3,,1.35,0,257,0
1622963203063,,3,,1.35,0,257,0
1622963204048,,3,,1.35,0,256,0
1622963205047,,3,,1.35,0,256,0
1622963206045,,3,,1.35,0,256,0
1622963207034,,3,,1.35,0,255,0
1622963208012,,3,,1.35,0,255,0
1622963209015,,3,,1.42,0,255,0
1622963209993,,3,,1.42,0,254,0
1622963211995,,3,,1.42,0,252,0
1622963212019,,3,,1.42,0,254,0
1622963213990,,3,,1.42,0,251,0
1622963214464,,3,,1.42,0,251,0
1622963215441,,3,,1.42,0,251,0
1622963216421,,3,,1.42,0,250,0
1622963217422,,3,,1.42,0,250,0
1622963218419,,3,,1.42,0,250,0
1622963219405,,3,,1.42,0,249,0
1622963220401,,3,,1.42,0,251,0
1622963220900,,3,,1.42,0,248,0
1622963222396,,3,,1.42,0,247,0
1622963223380,,3,,1.42,0,247,0
1622963224382,,3,,1.42,0,247,0
1622963226339,,3,,1.42,0,244,0
1622963226371,,3,,1.42,0,246,0
1622963227313,,3,,1.42,0,246,0
1622963228319,,3,,1.51,0,245,0
1622963229301,,3,,1.51,0,245,0
1622963230301,,3,,1.51,0,245,0
1622963231286,,3,,1.51,0,244,0
1622963232273,,3,,1.51,0,246,0
1622963233280,,3,,1.51,0,244,0
1622963234290,,3,,1.51,0,243,0
1622963235270,,3,,1.51,0,245,0
1622963236270,,3,,1.51,0,245,0
1622963237250,,3,,1.51,0,245,0
1622963238244,,3,,1.51,0,245,0
1622963239217,,3,,1.51,0,244,0
1622963239686,,3,,1.51,0,243,0
1622963241194,,3,,1.51,0,243,0
1622963242194,,3,,1.51,0,243,0
1622963243165,,3,,1.51,0,242,0
1622963244158,,3,,1.51,0,242,0
1622963245143,,3,,1.51,0,242,0
1622963246124,,3,,1.51,0,242,0
1622963247125,,3,,1.51,0,242,0
1622963248111,,3,,1.48,0,242,0
1622963249113,,3,,1.48,0,242,0
1622963250108,,3,,1.48,0,242,0
1622963251113,,3,,1.48,0,241,0
1622963252105,,3,,1.48,0,241,0
1622963253104,,3,,1.48,0,241,0
1622963254109,,3,,1.48,0,241,0
1622963254545,,3,,1.48,0,240,0
1622963256079,,3,,1.48,0,240,0
1622963257053,,3,,1.48,0,240,0
1622963258031,,3,,1.48,0,240,0
1622963259024,,3,,1.48,0,240,0
1622963260019,,3,,1.48,0,240,0
1622963262005,,3,,1.48,0,237,0
1622963262026,,3,,1.48,0,239,0
1622963263483,,3,,1.48,0,237,0
1622963264456,,3,,1.48,0,237,0
1622963265942,,3,,1.48,0,237,0
1622963266448,,3,,1.48,0,237,0
1622963267452,,3,,1.48,0,237,0
1622963268439,,3,,1.47,0,237,0
1622963268903,,3,,1.47,0,236,0
1622963270426,,3,,1.47,0,235,0
1622963271416,,3,,1.47,0,235,0
1622963272396,,3,,1.47,0,235,0
1622963273401,,3,,1.47,0,235,0
1622963274395,,3,,1.47,0,235,0
1622963275402,,3,,1.47,0,235,0
1622963276377,,3,,1.47,0,235,0
1622963276830,,3,,1.47,0,234,0
1622963278358,,3,,1.47,0,234,0
1622963280328,,3,,1.47,0,232,0
1622963280347,,3,,1.47,0,234,0
1622963281318,,3,,1.47,0,236,0
1622963282352,,3,,1.47,0,234,0
1622963283360,,3,,1.47,0,236,0
1622963283777,,3,,1.47,0,235,0
1622963285313,,3,,1.47,0,235,0
1622963286308,,3,,1.47,0,235,0
1622963287261,,3,,1.47,0,235,0
1622963288232,,3,,1.56,0,235,0
1622963289231,,3,,1.56,0,235,0
1622963290219,,3,,1.56,0,235,0
1622963291228,,3,,1.56,0,235,0
1622963291683,,3,,1.56,0,234,0
1622963293220,,3,,1.56,0,234,0
1622963294186,,3,,1.56,0,234,0
1622963295180,,3,,1.56,0,236,0
1622963296143,,3,,1.56,0,234,0
1622963297137,,3,,1.56,0,234,0
1622963298137,,3,,1.56,0,234,0
1622963299140,,3,,1.56,0,234,0
1622963300131,,3,,1.56,0,234,0
1622963301115,,3,,1.56,0,234,0
1622963302093,,3,,1.56,0,234,0
1622963302557,,3,,1.56,0,233,0
1622963304075,,3,,1.56,0,233,0
1622963305061,,3,,1.56,0,233,0
1622963307047,,3,,1.56,0,231,0
1622963307065,,3,,1.56,0,233,0
1622963308027,,3,,1.56,0,234,0
1622963309049,,4,,1.53,0,234,0
1622963310090,,4,,1.53,0,234,0
1622963311513,,4,,1.53,0,231,0
1622963312088,,4,,1.53,0,233,0
1622963313521,,4,,1.53,0,231,0
1622963314492,,4,,1.53,0,231,0
1622963315484,,4,,1.53,0,231,0
1622963316458,,4,,1.53,0,231,0
1622963317455,,4,,1.53,0,231,0
1622963317909,,4,,1.53,0,230,0
1622963319473,,4,,1.53,0,230,0
1622963320471,,4,,1.53,0,232,0
1622963321467,,4,,1.53,0,230,0
1622963322437,,4,,1.53,0,230,0
1622963323421,,4,,1.53,0,230,0
1622963324385,,4,,1.53,0,230,0
1622963324876,,4,,1.53,0,229,0
1622963326373,,4,,1.53,0,229,0
1622963327397,,4,,1.53,0,229,0
1622963328372,,4,,1.71,0,229,0
1622963329367,,4,,1.71,0,229,0
1622963330325,,4,,1.71,0,229,0
1622963331324,,4,,1.71,0,231,0
1622963332311,,4,,1.71,0,229,0
1622963332783,,4,,1.71,0,230,0
1622963334303,,4,,1.71,0,230,0
1622963335310,,4,,1.71,0,230,0
1622963336274,,4,,1.71,0,230,0
1622963337280,,4,,1.71,0,230,0
1622963338264,,4,,1.71,0,230,0
1622963338736,,4,,1.71,0,229,0
1622963340251,,4,,1.71,0,229,0
1622963341237,,4,,1.71,0,229,0
1622963342207,,4,,1.71,0,230,0
1622963343192,,4,,1.71,0,230,0
1622963344157,,4,,1.71,0,230,0
1622963345170,,4,,1.71,0,230,0
1622963346144,,4,,1.71,0,232,0
1622963347142,,4,,1.71,0,230,0
1622963348137,,4,,1.71,0,230,0
1622963348600,,4,,1.71,0,229,0
1622963350121,,4,,1.71,0,229,0
1622963351109,,4,,1.71,0,229,0
1622963352080,,4,,1.71,0,229,0
1622963353052,,4,,1.71,0,229,0
1622963354036,,4,,1.71,0,229,0
1622963355034,,4,,1.71,0,229,0
1622963356005,,4,,1.71,0,229,0
1622963357022,,4,,1.71,0,229,0
1622963358011,,4,,1.71,0,229,0
1622963359000,,4,,1.71,0,229,0
1622963359987,,4,,1.71,0,229,0
1622963361965,,4,,1.71,0,228,0
1622963362476,,4,,1.71,0,228,0
1622963363449,,4,,1.71,0,228,0
1622963364441,,4,,1.71,0,228,0
1622963365424,,4,,1.71,0,228,0
1622963366445,,4,,1.71,0,228,0
1622963367432,,4,,1.71,0,228,0
1622963367897,,4,,1.73,0,227,0
1622963369421,,4,,1.73,0,227,0
1622963370426,,4,,1.73,0,227,0
1622963371402,,4,,1.73,0,227,0
1622963372382,,4,,1.73,0,227,0
1622963373867,,4,,1.73,0,227,0
1622963374360,,4,,1.73,0,227,0
1622963375362,,4,,1.73,0,228,0
1622963376867,,4,,1.73,0,228,0
1622963376821,,4,,1.73,0,227,0
1622963378369,,4,,1.73,0,227,0
1622963379346,,4,,1.73,0,227,0
1622963380351,,4,,1.73,0,227,0
1622963381832,,4,,1.73,0,229,0
1622963382819,,4,,1.73,0,227,0
1622963383302,,4,,1.73,0,229,0
1622963383763,,4,,1.73,0,228,0
1622963384744,,4,,1.73,0,227,0
1622963386816,,4,,1.73,1,226,0
1622963387265,,4,,1.73,2,225,0
1622963388259,,4,,1.69,2,225,1
1622963389236,,4,,1.69,2,225,1
1622963390238,,4,,1.69,2,226,1
1622963390672,,4,,1.69,2,225,1
1622963392217,,4,,1.69,2,225,1
1622963393191,,4,,1.69,2,225,1
1622963394192,,4,,1.69,2,225,1
1622963395174,,4,,1.69,2,225,1
1622963396157,,4,,1.69,2,225,1
1622963397143,,4,,1.69,2,225,1
1622963398135,,4,,1.69,2,226,1
1622963399122,,4,,1.69,2,226,1
1622963399584,,4,,1.69,2,227,1
1622963401100,,4,,1.69,2,225,1
1622963402203,,4,,1.69,2,225,1
1622963403081,,4,,1.69,2,225,1
1622963404073,,4,,1.69,2,225,1
1622963405078,,4,,1.69,2,226,1
1622963406080,,4,,1.69,2,226,1
1622963406526,,4,,1.69,2,225,1
1622963408078,,4,,1.69,2,225,1
1622963409052,,4,,1.74,2,225,1
1622963410034,,4,,1.74,2,225,1
1622963412013,,4,,1.74,2,223,1
1622963412509,,4,,1.74,2,224,1
1622963412960,,4,,1.74,2,223,1
1622963414495,,4,,1.74,2,223,1
1622963415490,,3,,1.74,2,223,1
1622963416485,,3,,1.74,2,223,1
1622963417466,,3,,1.74,2,223,1
1622963418446,,3,,1.74,2,223,1
1622963419430,,3,,1.74,2,223,1
1622963419878,,3,,1.74,2,222,1
1622963421394,,3,,1.74,2,222,1
1622963422392,,4,,1.74,2,222,1
1622963423399,,4,,1.74,2,223,1
1622963424410,,4,,1.74,2,223,1
1622963425407,,4,,1.74,2,223,1
1622963425844,,4,,1.74,2,224,1
1622963427391,,4,,1.74,2,222,1
1622963428371,,4,,1.69,2,222,1
1622963429347,,3,,1.69,2,222,1
1622963430338,,3,,1.69,2,222,1
1622963431327,,3,,1.69,2,224,1
1622963431772,,3,,1.69,2,222,1
1622963433325,,3,,1.69,2,224,1
1622963434302,,3,,1.69,2,224,1
1622963435303,,3,,1.69,2,224,1
1622963436275,,3,,1.69,2,224,1
1622963437275,,3,,1.69,2,224,1
1622963437709,,3,,1.69,2,223,1
1622963439233,,3,,1.69,2,224,1
1622963440223,,3,,1.69,2,224,1
1622963441228,,3,,1.69,2,224,1
1622963442218,,3,,1.69,2,224,1
1622963443238,,3,,1.69,2,224,1
1622963443660,,3,,1.69,2,223,1
1622963445205,,3,,1.69,2,223,1
1622963446199,,3,,1.69,2,224,1
1622963447188,,3,,1.69,2,224,1
1622963447622,,3,,1.61,2,223,1
1622963449173,,3,,1.61,2,223,1
1622963450169,,3,,1.61,2,223,1
1622963451193,,3,,1.61,2,223,1
1622963451506,,3,,1.61,3,221,1
1622963453299,,3,,1.61,5,219,1
1622963454165,,3,,1.61,5,220,2
1622963455127,,3,,1.61,5,220,2
1622963456105,,3,,1.61,5,220,2
1622963456531,,3,,1.61,5,219,2
1622963458092,,3,,1.61,5,219,2
1622963459075,,3,,1.61,5,219,2
1622963461085,,3,,1.61,5,218,2
1622963461005,,3,,1.61,5,217,2
1622963462588,,3,,1.61,5,217,2
1622963463594,,3,,1.61,5,217,2
1622963463988,,3,,1.61,5,216,2
1622963465555,,3,,1.61,5,216,2
1622963466538,,3,,1.61,5,216,2
1622963467525,,3,,1.61,5,216,2
1622963468489,,3,,1.7,5,216,2
1622963468929,,3,,1.7,5,216,2
1622963470471,,3,,1.7,5,216,2
1622963471469,,3,,1.7,5,216,2
1622963472453,,3,,1.7,5,216,2
1622963472893,,3,,1.7,5,215,2
1622963474424,,3,,1.7,5,215,2
1622963475412,,3,,1.7,5,215,2
1622963476401,,3,,1.7,5,215,2
1622963477378,,3,,1.7,5,215,2
1622963478358,,3,,1.7,5,215,2
1622963478796,,3,,1.7,5,214,2
1622963480334,,3,,1.7,5,214,2
1622963481327,,3,,1.7,5,216,2
1622963483308,,3,,1.7,5,214,2
1622963483329,,3,,1.7,5,216,2
1622963483757,,3,,1.7,5,215,2
1622963485300,,3,,1.7,5,215,2
1622963486269,,3,,1.7,5,215,2
1622963487249,,3,,1.7,5,215,2
1622963488234,,3,,1.72,5,215,2
1622963489237,,3,,1.72,5,216,2
1622963490218,,3,,1.72,5,216,2
1622963490672,,3,,1.72,5,215,2
1622963492210,,3,,1.72,5,215,2
1622963493194,,3,,1.72,5,215,2
1622963494173,,3,,1.72,5,215,2
1622963495146,,3,,1.72,5,215,2
1622963496134,,3,,1.72,5,215,2
1622963497133,,3,,1.72,5,215,2
1622963498103,,3,,1.72,5,216,2
1622963499075,,3,,1.72,5,216,2
1622963500057,,3,,1.72,5,216,2
1622963501043,,3,,1.72,5,216,2
1622963502054,,3,,1.72,5,216,2
1622963503051,,3,,1.72,5,216,2
1622963503520,,3,,1.72,5,215,2
1622963505046,,3,,1.72,5,216,2
1622963506021,,3,,1.72,5,217,2
1622963507988,,3,,1.72,3,217,2
1622963508016,,3,,1.72,3,219,1
1622963508976,,3,,1.71,3,219,1
1622963510979,,3,,1.71,3,217,1
1622963511464,,3,,1.71,3,218,1
1622963512454,,3,,1.71,3,218,1
1622963513444,,3,,1.71,3,218,1
1622963514437,,3,,1.71,3,218,1
1622963515415,,3,,1.71,3,218,1
1622963516400,,3,,1.71,3,218,1
1622963517396,,3,,1.71,3,218,1
1622963518397,,3,,1.71,3,218,1
1622963519373,,3,,1.71,3,218,1
1622963520357,,3,,1.71,3,219,1
1622963520836,,3,,1.71,3,218,1
1622963522351,,3,,1.71,3,218,1
1622963523334,,3,,1.71,3,218,1
1622963524321,,3,,1.71,3,218,1
1622963525313,,3,,1.71,3,218,1
1622963526307,,3,,1.71,3,218,1
1622963527284,,3,,1.71,3,219,1
1622963528286,,3,,1.66,3,219,1
1622963529263,,3,,1.66,3,219,1
1622963530265,,3,,1.66,3,219,1
1622963531239,,3,,1.66,3,221,1
1622963533224,,3,,1.66,3,219,1
1622963533233,,3,,1.66,3,221,1
1622963534230,,3,,1.66,3,222,1
1622963535211,,3,,1.66,3,222,1
1622963536200,,3,,1.66,3,222,1
1622963537188,,3,,1.66,3,222,1
1622963538193,,3,,1.66,3,222,1
1622963539175,,3,,1.66,3,222,1
1622963540174,,3,,1.66,3,222,1
1622963541152,,3,,1.66,3,223,1
1622963542142,,3,,1.66,3,223,1
1622963543110,,3,,1.66,3,223,1
1622963544100,,3,,1.66,3,223,1
1622963545092,,3,,1.66,3,223,1
1622963546096,,3,,1.66,3,223,1
1622963546572,,3,,1.66,3,223,1
1622963548076,,3,,1.6,3,223,1
1622963549066,,3,,1.6,3,223,1
1622963550051,,3,,1.6,3,223,1
1622963551038,,3,,1.6,3,223,1
1622963552042,,3,,1.6,3,223,1
1622963553011,,3,,1.6,3,224,1
1622963554014,,3,,1.6,3,224,1
1622963554990,,3,,1.6,3,224,1
1622963555980,,3,,1.6,3,224,1
1622963556963,,3,,1.6,3,224,1
1622963557973,,3,,1.6,3,224,1
1622963559956,,3,,1.6,3,223,1
1622963559967,,3,,1.6,3,225,1
1622963561436,,3,,1.6,3,223,1
1622963562437,,3,,1.6,3,223,1
1622963563419,,3,,1.6,3,223,1
1622963564421,,3,,1.6,3,224,1
1622963565399,,3,,1.6,3,224,1
1622963566386,,3,,1.6,3,224,1
1622963567373,,3,,1.6,3,224,1
1622963568360,,3,,1.58,3,225,1
1622963569350,,3,,1.58,3,225,1
1622963570358,,3,,1.58,3,225,1
1622963571336,,3,,1.58,3,225,1
1622963572316,,3,,1.58,2,227,1
1622963573324,,3,,1.58,0,229,1
1622963574315,,3,,1.58,0,229,0
1622963575292,,3,,1.58,0,229,0
1622963576279,,3,,1.58,0,229,0
1622963577277,,3,,1.58,0,230,0
1622963578286,,3,,1.58,0,230,0
1622963579257,,3,,1.58,0,230,0
1622963580245,,3,,1.58,0,232,0
1622963581232,,3,,1.58,0,232,0
1622963582230,,3,,1.58,0,233,0
1622963583239,,3,,1.58,0,233,0
1622963584246,,3,,1.58,0,233,0
1622963584707,,3,,1.58,0,233,0
1622963586233,,3,,1.58,0,233,0
1622963587214,,3,,1.58,0,233,0
1622963588200,,3,,1.55,0,233,0
1622963589174,,3,,1.55,0,233,0
1622963590180,,3,,1.55,0,234,0
1622963591151,,3,,1.55,0,234,0
1622963592153,,3,,1.55,0,234,0
1622963593145,,3,,1.55,0,234,0
1622963594139,,3,,1.55,0,235,0
1622963595133,,3,,1.55,0,235,0
1622963596122,,3,,1.55,0,235,0
1622963597115,,3,,1.55,0,235,0
1622963597570,,3,,1.55,0,234,0
1622963599084,,3,,1.55,0,234,0
1622963600082,,3,,1.55,0,235,0
1622963601054,,3,,1.55,0,235,0
1622963602026,,3,,1.55,0,235,0
1622963603015,,3,,1.55,0,237,0
1622963604004,,3,,1.55,0,235,0
1622963605011,,3,,1.55,0,236,0
1622963606018,,3,,1.55,0,236,0
1622963607004,,3,,1.55,0,236,0
1622963607982,,3,,1.55,0,236,0
1622963609958,,3,,1.57,0,234,0
1622963610443,,3,,1.57,0,234,0
1622963611440,,3,,1.57,0,235,0
1622963612430,,3,,1.57,0,235,0
1622963613415,,3,,1.57,0,235,0
1622963614440,,3,,1.57,0,235,0
1622963615410,,3,,1.57,0,235,0
1622963616406,,3,,1.57,0,235,0
1622963616888,,3,,1.57,0,234,0
1622963618383,,3,,1.57,0,234,0
1622963619373,,3,,1.57,0,234,0
1622963620358,,3,,1.57,0,234,0
1622963621338,,3,,1.57,0,234,0
1622963622335,,3,,1.57,0,234,0
1622963623323,,3,,1.57,0,234,0
